,Time,Text
81,2019-01-02 21:21:19+00:00,new hampshire realtors nhrealtor realtors betterhomes century newhampshire realestateagent realestatebroker nh keene nhrealty peabodysmith betterhomesandgardens berkshirehathaway beangroup nhliving
82,2019-01-02 21:16:58+00:00,"from ignoring prep work safety setting unrealistic budgets, find how avoid mistakes more renovating. lesley gambino berkshire hathaway home services"
83,2019-01-02 21:09:20+00:00,"new rental listing this bedroom, / bathroom, indian harbour beach condo listed ,/mo jennifer jacono berkshire hathaway homeservices florida realty melbourne branch"
84,2019-01-02 20:58:11+00:00,"morning all, currently dow jones , , facebook , twitter ., amazon ,, berkshire hathaway , google , happythursday"
85,2019-01-02 20:57:20+00:00,new home financing rules will help berkshire hathaway mobile home business
86,2019-01-02 20:56:49+00:00,"great list fundamental principles berkshire hathaway leader... required reading good investing, good living. thx trengriffin"
87,2019-01-02 20:49:37+00:00,i love show my new listing northeast nd avenue capecoral newlisting bhhsfloridarealty realestate goodtoknow goodtoask forsale floridaliving home floridarealestate househunting homesweethome berkshirehathaway
88,2019-01-02 20:36:24+00:00,reviewing universal insurance uve &amp; berkshire hathaway brk.b
89,2019-01-02 20:36:03+00:00,it perfectly acceptable jump joy berkshire hathaway homeservices texas realty | ..
90,2019-01-02 20:30:57+00:00,reviewing berkshire hathaway brk.b &amp; universal insurance uve markets
91,2019-01-02 20:30:56+00:00,reviewing berkshire hathaway brk.b &amp; universal insurance uve stocks
92,2019-01-02 20:18:45+00:00,this an opportunity won want pass up. let talk landforsale floridarealestate floridaliving goodtoask goodtoknow bhhsfloridarealty homesweethome realestate forsale home househunting berkshirehathaway
93,2019-01-02 20:17:41+00:00,"new listing sale this bedroom, / bathroom, indian harbour beach condo listed , kelly rodano berkshire hathaway homeservices florida realty melbourne branch"
94,2019-01-02 20:09:12+00:00,bluegrasscap berkshire hathaway amazon
95,2019-01-02 20:00:10+00:00,sold mert lane single family berkshire hathaway homeservice katy realestate
96,2019-01-02 19:57:11+00:00,new home financing rules will help berkshire hathaway mobile home business
97,2019-01-02 19:55:26+00:00,chairman ceo berkshire hathaway
98,2019-01-02 19:54:51+00:00,a geezer alert brk.b new home financing rules will help berkshire hathaway mobile…
99,2019-01-02 19:51:45+00:00,brk.a brk.b new home financing rules will help berkshire hathaway mobile home business
100,2019-01-02 19:28:27+00:00,do things moving your new home | berkshire hathaway homeservices cal properties
101,2019-01-02 19:20:22+00:00,i love tell all home. you t want miss this opportunity goodtoask goodtoknow bhhsfloridarealty floridaliving realestate floridarealestate forsale home homesweethome househunting berkshirehathaway
102,2019-01-03 23:55:39+00:00,aapl brk.b brk.a yes bad apple is going sell phone trump may learn stop talking trade wars tariffs. please a double whammy berkshire hathaway
103,2020-09-28 15:04:50+00:00,"our next rnabenchbedside speaker hardly needs introduction. don miss hearing n lorem founder ceo ionis founder executive chairman the board, drstanleycrooke. register attend natureconf today"
104,2019-01-03 23:43:07+00:00,a double whammy berkshire hathaway
105,2019-01-03 23:41:39+00:00,the not so secret reason both apple berkshire hathaway stocks declined today
106,2019-01-03 23:39:03+00:00,"juliusagusta but many investors care, especially fund managers need report own quarterly p&amp;l their investors. berkshire hathaway more like stock fund active fund manager involvement. when market sells like this, nobody exempted."
107,2019-01-03 23:27:16+00:00,"add classic red velvet cake recipe your cookbook future birthdays parties berkshire hathaway homeservices premier properties th st. s. fargo, nd"
108,2019-01-03 23:17:15+00:00,"check my listing topeka ks realestate realtor berkshire hathaway homeservices first, realtors"
109,2019-01-03 23:09:07+00:00,buffett’s berkshire hathaway books rare billion loss investments
110,2019-01-03 23:05:11+00:00,warren buffett’s revamped stock repurchase policy can’t seem keep berkshire hathaway falling
111,2019-01-03 23:05:09+00:00,dad “looks like good day buy shares berkshire hathaway class b” me “it’s good month buy lot any stocks” since market isn’t too sexc atm
112,2019-01-03 23:00:35+00:00,minute standing flat belly workout | berkshire hathaway homeservices metro realty bhhs goodtoknow goodtoask
113,2019-01-03 22:58:51+00:00,each day precious. let take full advantage every opportunity tif brower realtor berkshire hathaway yost &amp; little realty
114,2019-01-03 22:58:26+00:00,down today major shareholder berkshire hathaway took massive tumble too.
115,2019-01-03 22:56:11+00:00,"is ""apple"" one the new genders? if so, berkshire hathaway an apple. too exposed not looking good apples."
116,2019-01-03 22:52:38+00:00,take virtual walkthrough this home. let know thoughts virtualtour realestate homesweethome floridarealestate floridaliving goodtoask goodtoknow bhhsfloridarealty realestate forsale home househunting berkshirehathaway
117,2019-01-03 22:52:35+00:00,apompliano from warrenbuffett ‘s perspective bitcoin rat poison berkshirehathaway
118,2019-01-03 22:43:18+00:00,"the core competency companies like berkshirehathaway, apple google serial tax raping these outfits excel ... would be possible the rubes hicks elective office make the tax raping easy."
119,2019-01-03 22:42:10+00:00,download berkshire hathaway homeservices koenigrubloff app &gt; chicagorealestate text app
120,2019-01-03 22:36:35+00:00,update apple plunge deepens warren buffett book value woes cnbc and i’ve never heard requiem bell berkshire hathaway before. paying attention buffet never failed
121,2019-01-03 22:31:51+00:00,"warren buffett berkshire hathaway owns .m shares apple, making berkshire company nd largest investor &amp; . berkshire total portfolio. apple plunge cost berkshire b."
122,2019-01-03 22:23:52+00:00,"schuldensuehner what i think really strange, apple berkshire hathaway’s largest holding makes about percent its portfolio."
123,2019-01-03 22:22:43+00:00,berkshire hathaway homeservices florida network realty welcomes stephen paulson
124,2019-01-03 22:22:43+00:00,berkshire hathaway homeservices florida network realty welcomes cindi carey
125,2019-01-03 22:22:42+00:00,berkshire hathaway homeservices florida network realty welcomes joanelle mulrain
126,2019-01-03 22:18:26+00:00,brk.a brk.b tlt berkshire hathaway goes year fixed b debt
127,2019-01-03 22:17:40+00:00,aapl brk.b brk.a a double whammy berkshire hathaway
128,2019-01-03 22:02:46+00:00,"berkshire hathaway inc class a brk a price close, .. good job warrenbuffett wmwpres"
129,2019-01-03 21:44:32+00:00,"financials crash burn along rest the market berkshire . , raymond james . jan. blackrock lplfinancial berkshirehathaway raymondjames statestreet financialishstockindex crashandburn"
130,2019-01-03 21:41:19+00:00,the plunge apple’s share price likely cause new pain warren buffett’s berkshire hathaway aapl
131,2019-01-03 21:40:46+00:00,the plunge apple’s share price likely cause new pain warren buffett’s berkshire hathaway aapl
132,2019-01-03 21:38:26+00:00,"btc anthony pompliano, founder morgan creek taken twitter mock berkshire hathaway ceo warren buffet lack faith bitcoin potential. in...read"
133,2019-01-03 21:36:11+00:00,"reutersbiz berkshire hathaway stock also took hit the last hours, would lay doubt ability to buy this ""cheap"" apple stock."
134,2019-01-03 21:30:11+00:00,"just reduced single family, beds . baths, berkshire hathaway homeservice katy"
135,2019-01-03 21:29:27+00:00,the largest companies market value. the seattle area ones starting pull ahead the pack •microsoft billion •amazon billion •google billion •apple billion •berkshire hathaway billion •facebook billion
136,2019-01-03 21:19:18+00:00,"warren buffet should consider buying rat poison, pompliano mocks berkshire hathaway losses"
137,2019-01-03 21:16:05+00:00,"apple plunge deepens warren buffett book value woes the plunge apple inc share price likely cause new pain warren buffett berkshire hathaway inc , the conglomerate suffered big quarterly decline its net worth will hit…"
138,2019-01-03 21:12:49+00:00,"signs in realestate dre berkshirehathaway los angeles, california"
139,2019-01-03 21:12:29+00:00,"trending fox business news apple slide gives buffett big buying opportunity wanted business news, fox news, ifttt apple slide gives buffett big buying opportunity wanted “from standpoint, would love see apple go in price,” berkshire hathaway ch…"
140,2019-01-03 21:07:03+00:00,sears un mini berkshire hathaway ?
141,2019-01-03 21:04:19+00:00,"warren buffet should consider buying rat poison, pompliano mocks berkshire hathaway losses read cryptocurrency cryptonews crypto algory btc bitcoin"
142,2019-01-03 20:59:15+00:00,"berkshire hathaway homeservices th ave s. nashville, tn office cell eakridge.tnrealtor gmail.com"
143,2019-01-03 20:57:00+00:00,i keen see whether berkshire hathaway buys apple aapl shares these lower prices
144,2019-01-03 20:53:02+00:00,"morning all, currently dow jones , , facebook , apple , amazon ,, berkshire hathaway , google , happyfriday"
145,2019-01-03 20:50:07+00:00,"apple plunge deepens warren buffett book value woes the plunge apple inc share price likely cause new pain warren buffett berkshire hathaway inc , the conglomerate suffered big quarterly decline its net worth will hit…"
146,2019-01-03 20:50:07+00:00,"apple plunge deepens warren buffett book value woes the plunge apple inc share price likely cause new pain warren buffett berkshire hathaway inc , the conglomerate suffered big quarterly decline its net worth will hit…"
147,2019-01-03 20:50:07+00:00,"apple plunge deepens warren buffett book value woes the plunge apple inc share price likely cause new pain warren buffett berkshire hathaway inc , the conglomerate suffered big quarterly decline its net worth will hit…"
148,2019-01-03 20:50:06+00:00,"apple plunge deepens warren buffett book value woes the plunge apple inc share price likely cause new pain warren buffett berkshire hathaway inc , the conglomerate suffered big quarterly decline its net worth will hit…"
149,2019-01-03 20:42:37+00:00,berkshire hathaway b falls
150,2019-01-03 20:34:48+00:00,"bitcoin ""probably rat poison squared"" ~warren buffett ceo berkshire hathaway warren full"
151,2019-01-03 20:30:52+00:00,berkshire hathaway . billion loss today ~ nd biggest loss years. aapl
152,2019-01-03 20:30:25+00:00,"just reduced single family, beds . baths, berkshire hathaway homeservice cypress"
153,2019-01-04 23:39:59+00:00,please welcome brandie sciacca berkshire hathaway homeservices innovative real estate
154,2020-04-23 22:12:15+00:00,share resources help with freddie mac owned loans are struggling this difficult time.
155,2019-01-04 23:35:10+00:00,please welcome lorena creely berkshire hathaway homeservices innovative real estate
156,2019-01-04 23:25:18+00:00,planning buy home? let’s connect gothome stahomes stahome berkshire hathaway homeservices florida network realty st. augustine
157,2019-01-04 23:14:54+00:00,top renovations complete listing home sale. realtormyieshamajors realtoratwork trustedrealestateexpert sellingthedream buyers sellers berkshirehathaway…
158,2019-01-04 22:57:18+00:00,which store would use furnish home? let pretend money no object alfredo ledesma | vp/sales manager intero | a berkshire hathaway affiliate .. aledesma intero.com
159,2019-01-04 22:50:47+00:00,reasons love berkshire hathaway the motley fool
160,2019-01-04 22:50:04+00:00,join us tuesday / realtyonegroup sanbernardino &amp; wednesday / berkshirehathaway beaumont two amazing trainings. the market isn’t changing it’s already changed. as realtor this...
161,2019-01-04 22:48:21+00:00,reasons love berkshire hathaway the motley fool
162,2019-01-04 22:48:19+00:00,let find dream home anyone else berkshire hathaway homeservices texas realty | ..
163,2019-01-04 22:46:40+00:00,think back your childhood home... lesley gambino berkshire hathaway home services
164,2019-01-04 22:42:53+00:00,we pleased welcome linda servatius our outstanding team associates the torrance office berkshirehathaway goodtoask
165,2019-01-04 22:42:15+00:00,"if value largest asset, already know to marvette cofield, associate broker, berkshire hathaway homeservices select"
166,2019-01-04 22:35:07+00:00,"adding bohemian flair your decor t take much. in fact, it might take a neat plant hanger like one. hometrends nate holstege berkshire hathaway"
167,2019-01-04 22:23:20+00:00,"jerriitaliano politico bellagia yes, look the u.s. debt arching upwards tax cuts. buffet berkshire hathaway earned billion tax cuts , it not need."
168,2019-01-04 22:21:59+00:00,browningmachine where you think warren buffetts share berkshire hathaway go when dies?? it goes the gates foundation.
169,2019-01-04 22:16:10+00:00,the not so secret reason both apple berkshire hathaway stocks declined today
170,2019-01-04 22:16:03+00:00,the not so secret reason both apple berkshire hathaway stocks declined today
171,2019-01-04 22:06:05+00:00,"morning all, dow jones , , facebook , twitter ., amazon ,, berkshire hathaway , google , happysaturday"
172,2019-01-04 22:02:41+00:00,^^ this message brought you berkshire hathaway.
173,2019-01-04 22:02:20+00:00,"berkshire hathaway inc class a brk a price close, . good job warrenbuffett wmwpres"
174,2019-01-04 22:01:40+00:00,share with anyone know might interested call at berkshire hathaway homeservices fnr from bungalows beachfronts
175,2019-01-04 22:00:08+00:00,sold melville drive b townhouse/condo berkshire hathaway homeservice montgomery realestate
176,2019-01-04 21:56:29+00:00,"if re thinking re your dining room, need check these examples; of are legitimately unbelievable alisa stjohn, realtor berkshire hathaway homeservices tx realty alisa.stjohn bhhstxrealty.com"
177,2019-01-04 21:55:57+00:00,"is warren buffett right be holding ups? according berkshire hathaway nyse brk a latest quarterly sec filing, warren buffet investment vehicle holding nearly thousand shares united parcel service nyse ups . upsers"
178,2019-01-04 21:31:48+00:00,"here the recent average price per square foot beggs, ok wondering your dream home fits the equation? let talk it the mullins team berkshire hathaway homeservices anderson properties"
179,2019-01-04 21:15:11+00:00,"atlanta beautiful the sun, not beautiful berkshirehathaway to sell home. jamesakobal, atlanta, georgia"
180,2019-01-04 21:12:15+00:00,"""berkshire hathaway letters shareholders"""
181,2019-01-04 21:10:30+00:00,brk.a brk.b new home financing rules will help berkshire hathaway mobile home business
182,2019-01-04 21:10:24+00:00,ways avoid overpaying a mortgage | berkshire hathaway homeservices cal properties
183,2019-01-04 21:07:14+00:00,better new ranch home lakewood villages bd|ba|car . acre click for information... listing professionally represented team leathers real estate team berkshire hathaway homeservices ambassador real estate
184,2019-01-04 21:00:21+00:00,say yes you agree ️ uber uberrealestate realestate realestateagent homes sfgate sanfrancisco alwayssf sf abcnow buying selling houseoftheday inman compass trulia zillow berkshirehathaway coldwellbanker realtor proptech realestatequotes quotes
185,2019-01-04 21:00:12+00:00,this guide decorating home really helpful first time homebuyers maureenmurray berkshirehathaway
186,2019-01-04 20:59:17+00:00,"this is it the home ve looking for. bed bath. check the tour berkshire hathaway homeservices premier properties th st. s. fargo, nd"
187,2019-01-04 20:42:12+00:00,"are getting ready sell home? watch video learn about dangers of overpricing. beat regards, nicholas brous berkshire hathaway homeservices california properties nicholasbrous gmail.com calbre"
188,2019-01-04 20:40:53+00:00,reasons choose berkshire hathaway muncie featuring marilyn huddleston via youtube
189,2019-01-04 20:38:32+00:00,warren buffett’s berkshire hathaway one apple’s biggest investors via wsj
190,2019-01-04 20:26:09+00:00,largest companies market value billion us apple . amazon . alphabet . microsoft . facebook . alibaba . berkshire hathaway . tencent holdings . jpmorgan chase . exxonmobil . forbes
191,2019-01-04 20:19:02+00:00,jodi mccallister – berkshire hathaway homeservices
192,2019-01-04 20:13:12+00:00,reading beckershr amazon moves healthcare a timeline amzn healthcare amazon nimblr pillpack jpmorgan warrenbuffett berkshirehathaway
193,2019-01-04 20:04:52+00:00,reasons love berkshire hathaway motley fool
194,2019-01-04 20:04:46+00:00,reasons love berkshire hathaway motley fool
195,2019-01-04 20:04:11+00:00,"new rental listing this bedroom, bathroom, melbourne/palm shores home listed ,/mo cynthia tripp berkshire hathaway homeservices florida realty melbourne branch"
196,2019-01-04 19:59:35+00:00,sacappraiser can get to berkshire hathaway march?
197,2019-01-04 19:59:17+00:00,"one the best parts what i do. watching home come life biscayne homes looking new construction homes give a call carla goddard, realtor berkshire hathaway homeservices flpg"
198,2019-01-04 19:57:25+00:00,berkshirehathaway berkshirehathawayhomeservices berkshirehathwayhomeservice bhhsne bhhsneproperties watchhill nylife…
199,2019-01-04 19:55:25+00:00,reasons love berkshire hathaway motley fool
200,2019-01-04 19:55:17+00:00,"today mortgage rates january , provided ""wells fargo"" berkshire hathaway homeservices text"
201,2019-01-04 19:47:09+00:00,reasons love berkshire hathaway motley fool
202,2019-01-04 19:46:48+00:00,"this bedroom, bathroom, melbourne/eau gallie home listed , lynn morton raymond wish berkshire hathaway homeservices florida realty melbourne branch"
203,2019-01-04 19:44:48+00:00,"my vhda homebuyers training class on saturday, january , pm berkshire hathaway homeservices mt.pleasant rd, chesapeake full next class is second saturday february, pm. register early vhda.com, bhhs text"
204,2019-01-05 23:59:35+00:00,talking business secondquarter looks promising berkshirehathaway been buying yearafteryear lack innovation help their hoardingcash all possibleways not payingroyalties technology innovation
205,2020-09-28 15:04:50+00:00,"our next rnabenchbedside speaker hardly needs introduction. don miss hearing n lorem founder ceo ionis founder executive chairman the board, drstanleycrooke. register attend natureconf today"
206,2019-01-05 23:46:43+00:00,usa berkshire hathaway fc issuing fixed rate bonds refinance million floating rate notes • switch floating fixed = bet where interest rates headed? yahoo • jan
207,2019-01-05 23:21:57+00:00,mommabearma cnn berkshire hathaway
208,2019-01-05 23:03:40+00:00,"are a fan this modern spiral staircase? potential buyers definitely remember home the spiral staircase. marvette cofield, associate broker, berkshire hathaway homeservices select"
209,2019-01-05 23:00:18+00:00,warren buffett inspiration wisdom | berkshire hathaway homeservices metro realty bhhs goodtoknow goodtoask
