,Unnamed: 0,Time,Text,Sentiment
37,37,2019-01-01 23:54:14+00:00,are going shop my place walmart,"[18.14157298478309, 7.421240495152595, -10.833418979391766]"
38,38,2019-01-01 23:54:11+00:00,"just found cash back slot walmart. sorry, don’t hate player hate the game","[33.263586398810595, 37.10775179193177, -13.359930717975601]"
39,39,2019-01-01 23:54:11+00:00,blumspew mike daniels if were a u.s. walmart d considered overdressed.,"[31.103429575229566, 29.984939390960726, -10.027212420170557]"
40,40,2019-01-01 23:54:04+00:00,. walmart thank and happy new ear you too.,"[21.840102751427683, 11.86211648481865, -13.954534389723108]"
41,41,2019-01-01 23:54:00+00:00,"i at walmart supercenter louisville, ky","[18.60566685799352, 9.87085628569221, -10.826091129493548]"
42,42,2019-01-01 23:53:43+00:00,mine walmart birthday cake bowl,"[20.947862786787102, 17.031311464964624, -11.022980351829574]"
43,43,2019-01-01 23:53:20+00:00,jaberuski walmart birthday cake bowl,"[21.263508437979194, 17.73487828725823, -11.194678302262453]"
44,44,2019-01-01 23:53:18+00:00,"thepioneerwoman my sister law received as gift, purchased walmart hand washed after use. can tell us this normal the design the cup wash away? she sent email your company, no response, can done? thanks any help...","[97.83314265363059, 56.34950704042801, 14.313219873539268]"
45,45,2019-01-01 23:53:10+00:00,walmart i placed order grocery app the first time. specifically picked store the diapers i needed. i got the email it’s ready. i drive of way this specific store there’s diapers. manager nowhere around help. i would would like price match.,"[115.89461603979693, 68.70908493949118, 16.946231958665592]"
46,46,2019-01-01 23:53:08+00:00,traptomcruise maybe but i t get upset maga hat even though i t fuck trump. i saw dude wore when i in walmart i just laughed myself i t take the hat serious,"[53.87325710306242, 7.901856473548904, -11.033587355674129]"
47,47,2019-01-01 23:53:06+00:00,which walmart went to get fireworks,"[6.785916781915852, 7.435054345729391, -10.59937798891427]"
48,48,2019-01-01 23:52:38+00:00,im gonna bigger walmart,"[7.417229810965002, 0.21459193541616584, -11.3575227123954]"
49,49,2019-01-01 23:52:31+00:00,"notclevertom if find lambrusco grape juice. truly just grape juice, i know people make claim lot, i not like wine all i like lambrusco. it also one those can buy like gallon jug walmart if you want lol","[58.417713963259324, 49.312990049178566, 1.815987630596041]"
50,50,2019-01-01 23:52:27+00:00,talking an old stoner friend super excited legalization. asked how first ocs experience went. he says arrived quickly san rafael was mediocre mid best “fuck government walmart pot” i take he’s impressed ‍️,"[59.76357814339689, 45.7469270899533, -1.3348241205889764]"
51,51,2019-01-02 23:59:53+00:00,shaunking walmart my heart aches this family beautiful little jazmine may killer found soon brought justice. may god give comfort her parents survivors embrace rip little jazmine,"[64.90445057988077, 41.29795073996449, -0.9916152250976182]"
52,52,2019-01-02 23:59:38+00:00,you belong with me is playing at walmart i stan clap clap,"[6.667849889128758, 6.840158436186229, -10.435178371787245]"
53,53,2019-01-02 23:59:37+00:00,damn walmart. i came glue and agenda. why i walk around??? ugh,"[17.850568592464523, 22.94937500102924, -11.33908386497177]"
54,54,2019-01-02 23:59:34+00:00,i checked at walmart supercenter yelp,"[6.7386537933748984, -0.8800005532516555, -11.077405557774455]"
55,55,2019-01-02 23:59:19+00:00,"like my arget gift card idk to buy like clothes?? idk they sell bts albums oof wish i had walmart gift card instead,,,they have got albums nct","[36.049832501639195, 48.856353180073455, -10.86922186328367]"
56,56,2019-01-02 23:59:02+00:00,talbertswan walmart dillonsgrocery mcdonalds silent tears,"[31.885955301306627, 11.69009779961091, 0.5880840846943158]"
57,57,2019-01-02 23:58:53+00:00,"i liked youtube video manhunt underway, houston "" year old"" girl ḵỉllẹd in walmart parking lot","[27.754284567791462, -2.8507349836502844, -11.479428870215187]"
58,58,2019-01-02 23:58:38+00:00,sweepstakesmania giving away gift card walmart month,"[6.332413422327396, 9.125511366332645, -11.086848472709462]"
59,59,2019-01-02 23:58:38+00:00,bad times the el royale k walmart,"[9.077075532710328, 1.1452921241749716, -12.9972890496568]"
60,60,2019-01-02 23:58:32+00:00,yes annie acorn publishing offerings available kindle itunes kobo audible walmart nook print &amp; largeprint well audiobook form. bestread mustread bynr authorrt the editors,"[74.1798904885526, 42.641190618864286, -9.142748392432608]"
61,61,2019-01-02 23:58:10+00:00,i think petsmart officially walmart pet stores. petco the target. petsmart really needs step their game around. the fish sections the saddest.,"[35.46975287240229, 29.130087304007716, -9.848641232411566]"
62,62,2019-01-02 23:58:01+00:00,walmart december beauty box,"[20.92703620135799, 10.40096718694467, -11.803084254367299]"
63,63,2019-01-02 23:58:01+00:00,swannny a lady came walmart ask mixed veggies was already mad ask i took to said “gross this you got? nasty ass green beans corn and carrots” she act like i made or somethin she the “lemme speak to your boss”,"[52.70421258047855, 57.60832961091812, -9.046803398699709]"
64,64,2019-01-02 23:58:00+00:00,walmart is about deploy hundreds robot janitors,"[19.136553056489525, 10.982062006557204, -10.77207256407577]"
65,65,2019-01-02 23:57:46+00:00,what work do u do? don’t ever knock someone’s hustle u look like nigga work the walmart isles hoe don’t play wit,"[37.812193208607205, 28.760184109629762, -9.696024990435731]"
66,66,2019-01-02 23:57:31+00:00,directed specifically toward teen boys like loudly terrorize local walmart,"[56.43223326845259, 35.54127518852987, 1.6268430717503577]"
67,67,2019-01-02 23:57:22+00:00,im going walmart to buy pounds tater tots my left grocery money like seriously,"[13.542636587818183, 22.014680235565876, -11.383489248435879]"
68,68,2019-01-02 23:57:12+00:00,y’all heard bout breaking walmart home depot? i’m deaaaaad the story,"[25.5682273068136, -2.5297941443811003, -10.536997958061981]"
69,69,2019-01-02 23:57:10+00:00,players walmart happy new year partnersandplayers,"[22.435282564367224, 8.08653004061787, -12.694620401208425]"
70,70,2019-01-02 23:56:49+00:00,"for of that asked rosemary almonds i eating the other day...i find at walmart. a little salty, so good enjoy whatnatalieeats bariatricfood ️protein️fat️carb wls vsg weightlosssurgery bariatricsurgery verticalsleevegastrectomy","[52.02134879340034, 51.921583694652995, -11.126314474583765]"
71,71,2019-01-02 23:56:46+00:00,walmart,"[9.617431321505844, -0.5382604588126108, -11.4936837342963]"
72,72,2019-01-02 23:56:45+00:00,felt energy go walmart........... it’s beginning the month............ it’s jungle sendhelp sos,"[20.468664488412127, 31.420329860534643, -10.495473676830557]"
73,73,2019-01-02 23:56:43+00:00,xazur fuck walmart,"[9.617431321505844, -0.5382604588126108, -11.4936837342963]"
74,74,2019-01-02 23:56:37+00:00,spend christmas captainspoint a chester christmas charlottekent captainspoint smalltown christmas romance itunes kindle kobo nook walmart indiebookspromo twrw bookplugs authorrt,"[71.40563274373152, 62.14755447860238, -9.032266189926148]"
75,75,2019-01-02 23:56:14+00:00,doggiedaysms rokhanna traci wicker sensanders aoc potus tedlieu nbcnews disgusting. they always for execs. but does have be an obscene amount others losing jobs like co ceo who get huge bonuses their workers t getting pay raise? like walmart? greed so ugly,"[53.0915938294384, 40.85781017170045, 1.7293914385967213]"
76,76,2019-01-02 23:56:06+00:00,jazminebarnes white man shoots and kills year old black girl in houston walmart parking lot,"[35.42733909685142, -2.6618094496991636, -9.959354868121082]"
77,77,2019-01-02 23:56:05+00:00,"dear walmart, y’all not enough self checkout kiosks only [] regular checkout lanes open. in fact, was lack available checkout lanes resulted the self checkout method. y’all multi billion dollar business. hire cashiers. management","[123.05218857396908, 91.23094440679071, 4.748781771765849]"
78,78,2019-01-02 23:55:50+00:00,netgear r wi fi ac router sale down in store walmart,"[60.47488807720524, 34.291833604521486, -12.035469371245156]"
79,79,2019-01-02 23:55:45+00:00,walmart ok i don’t got boo though‍️,"[7.579451638571155, -0.9726350609107972, -11.205554032673753]"
80,80,2019-01-02 23:55:38+00:00,walmart snapped,"[21.497302801904404, 1.2839013632020335, 0.3861877461022605]"
81,81,2019-01-02 23:55:30+00:00,need winter read? check our publications page kindle nook itunes kobo walmart print audiobook mystery romance christmas adventure bestread mustread bookboost iartg snrtg cru the editors,"[91.34646194707757, 90.13450317072622, -7.258939321830255]"
82,82,2019-01-02 23:55:24+00:00,aldiusa cashier the gall argue walmart cheaper aldi ? i buying two weeks food dollars.,"[30.885557206568894, 32.386878374627, -11.240283867041299]"
83,83,2019-01-02 23:55:06+00:00,cutely waddles across walmart parking lot,"[19.21086508945409, 9.616354279045712, -11.14907698214462]"
84,84,2019-01-02 23:55:00+00:00,i’m really sitting watching lady her makeup the car to go walmart wtf,"[15.185135908552699, 18.581464794158293, -11.942740919054188]"
85,85,2019-01-02 23:54:49+00:00,following players entered partnersandplayers giveaway walmart gift card,"[42.71959162725828, 42.11462552840827, -9.890555498700593]"
86,86,2019-01-02 23:54:49+00:00,"i at walmart garden center desloge, mo","[8.673913129819208, 8.440006114487659, -11.853485403211735]"
87,87,2019-01-02 23:54:44+00:00,scott stelpflug delmonte i basically only buy walmart’s great value brand anymore. so much “choices” saves money though,"[39.040870232846814, 31.57766077371501, -12.614622053530695]"
88,88,2019-01-02 23:54:42+00:00,"attention patriots to show support trump wall wear hunters orange vest in public. hunters orange vest cheap highly visible many patriots already have. can imagine mall, walmart sports venue fluorescent orange. let’s get started. rt often","[101.85783954492912, 51.33116158290288, 2.5654096244143574]"
89,89,2019-01-02 23:54:33+00:00,prozdkp have ever to walmart?,"[-1.3844122013946631, -1.9481212085336996, -11.456838780791937]"
90,90,2019-01-02 23:54:19+00:00,bts nct walmart bts europe tamanna pretty soon armys aren’t going able withhold from singing along it comes on. we’ll be like backup vocals the produce aisle,"[59.14866792941394, 27.72148051860897, -9.346762857397565]"
91,91,2019-01-02 23:54:12+00:00,shaunking walmart this poor family. they need catch dirtbag,"[6.052747358883342, 9.221886404029554, -11.997016373177388]"
92,92,2019-01-02 23:54:01+00:00,love getting hit by grown men walmart,"[17.86856492050772, 6.999148269331435, -12.303505409428467]"
93,93,2019-01-02 23:53:54+00:00,showmegoodnews shaunking nanbp walmart u got right,"[8.688098778103296, -1.0239555193973904, -11.242090871644997]"
94,94,2019-01-02 23:53:46+00:00,walmart my shit,"[9.20106275740267, -0.6038162690054585, -11.399837910157142]"
95,95,2019-01-02 23:53:29+00:00,"saltaf it smaller companies seem do it, really take bite of the owner own budget, corporations like tim hortons walmart could easily afford it and would no real effect the ceo spending habits, right?","[65.59154728704227, 63.933841561340486, 1.4539714723540698]"
96,96,2019-01-02 23:53:29+00:00,"brian michael bendis batman comic walmart really really good, guys","[43.31020909666348, 22.04257501215354, -12.121654281645277]"
97,97,2019-01-02 23:53:14+00:00,"if chocolate a sporting event, annie would mvp chocolate can kill chocolate really kill cozy mystery chocolate kindle kobo walmart nook print audiobook bookplugs snrtg iartg authorrt","[62.977825924052006, 79.56827340584476, 13.475145176134063]"
98,98,2019-01-02 23:53:07+00:00,walmart fujifilm instax mini twin film pack check product link price reg . free shipping,"[52.65855208311071, 71.40361315580915, 2.3758482973332775]"
99,99,2019-01-02 23:53:07+00:00,walmart fujifilm instax mini twin film pack check product link price reg . free shipping,"[52.65855208311071, 71.40361315580915, 2.3758482973332775]"
100,100,2019-01-02 23:52:52+00:00,walmart’s makeup counter might hiring. goodluck,"[22.47430720737553, 30.523212468782894, 0.03171644048140365]"
101,101,2019-01-02 23:52:50+00:00,parisamour cause i’m going walmart buy one i get,"[5.245917168504588, -1.789866136872583, -10.629186275524631]"
102,102,2019-01-03 23:59:59+00:00,"shea diva yeah walmart it’s consistently around , it’s often sale many stores. folks found for .. keep eye always. it’s really worth price. good.","[31.1113530647516, 25.86406310298095, -12.584163429222215]"
103,103,2019-01-03 23:59:53+00:00,welcome normandy walmart black guys wear mossy oak you eat mcdonald’s you wait line,"[7.462043264155445, 0.5114591338620182, -10.886372440962589]"
104,104,2019-01-03 23:59:38+00:00,walmart sale same bear,"[19.331987026375984, 9.211383120070828, -11.19085851615958]"
105,105,2019-01-03 23:59:30+00:00,target walmart people think re better,"[20.079001771297417, 9.086779251156386, -11.240771683325406]"
106,106,2019-01-03 23:59:17+00:00,"designationsix goodbye mcdonalds, walmart, petsmart &amp; disney disappointing my family cannot give money people support fake damaging news.","[29.714377338320336, 14.16345206928105, -2.905072679026688]"
107,107,2019-01-03 23:59:16+00:00,by way did make purchase the reason are charging bags without explaination walmart walmartinc walmartworld,"[38.86079942670016, 20.601527820836196, -9.77814691168038]"
108,108,2019-01-03 23:59:01+00:00,"jafleece erikjlarsen yeah, they weird self checkout section in walmart i battle to even access","[45.00400420043003, 23.304645579091883, -10.944112231919291]"
109,109,2019-01-03 23:59:00+00:00,ddotjay you get caught every time. it either pound cake them target/ walmart ass bday cakes.,"[27.62973911940995, 27.210555943077168, -9.964242375671787]"
110,110,2019-01-03 23:58:34+00:00,walmart money center packed af,"[9.48346176129424, 21.59280658745005, -0.3168382825262199]"
111,111,2019-01-03 23:58:32+00:00,joenumbas he not walmart punk all joe. maybe thrift store punk,"[38.94474053223759, 9.838588716733668, -11.642043827726724]"
112,112,2019-01-03 23:58:31+00:00,walmart no i not,"[6.791113273758957, 0.8194599411421524, -11.56056071322628]"
113,113,2019-01-03 23:58:28+00:00,that’s one big ass walmart,"[9.42183708780978, -0.8172603337553572, -11.391450848537389]"
114,114,2019-01-03 23:58:09+00:00,i liked youtube video walmart continues to discriminate against veterans,"[19.74805792950728, 8.579461944132554, -11.481521293383302]"
115,115,2019-01-03 23:58:00+00:00,"uhhleeyuhh hey, aaliyah everyone probably grabbing last minute things the games going on. are tuned in?","[26.42224536203307, 25.885888951919426, -9.57409694704269]"
116,116,2019-01-03 23:58:00+00:00,dspins nicole cliffe yeeeeah lot my high school teachers convinced i next tolkien half cause i fantasy half cause i always doubled the assigned page count our papers it’s really awkward we run into each at walmart.,"[96.93824279092466, 53.49843817596751, -7.923510882103173]"
117,117,2019-01-03 23:58:00+00:00,check javon carter / panini prizm pink cracked ice refractor walmart exclusive ebay,"[59.30121892286648, 30.335502605295517, 1.7913353447221851]"
118,118,2019-01-03 23:57:54+00:00,target shopping carts smooth as butter rolling walmart shopping carts roll like have square wheels,"[73.4758655334589, 79.99795952367869, -9.259589385584277]"
119,119,2019-01-03 23:57:54+00:00,someone not joel olsteen fan walmart i guess mark driscoll okay. walmart parkesburg,"[17.969141720771493, 19.08085135684179, -11.310464030169001]"
120,120,2019-01-03 23:57:48+00:00,i a huge love/hate relationship walmart.,"[21.670819818474936, 21.97714306635036, -10.689221308560555]"
121,121,2019-01-03 23:57:41+00:00,just walked walmart parking lot helping someone’s granny find car it’s cold be lost here.,"[36.546484470814924, 15.576529919014774, -11.85898259823206]"
122,122,2019-01-03 23:57:30+00:00,"nicksprayberry jhayyyjhayyy the one ridge ferry, walmart, garden lakes all same train","[17.912822403933514, 7.928980062499633, -10.281731126618737]"
123,123,2019-01-03 23:57:26+00:00,so maybe go walmart...grab wine test whether class really fit entire bottle grab baby treats,"[37.10581659672729, 29.420855025319597, -10.599792609756562]"
124,124,2019-01-03 23:57:09+00:00,im legit finna go fuck in walmart,"[30.629021226731926, 22.430056856055728, -10.408001796634608]"
125,125,2019-01-03 23:57:05+00:00,they gotta stop they in ... walmart,"[5.226830492737027, -0.5891478396961465, -10.896957801249116]"
126,126,2019-01-03 23:57:04+00:00,just cane from walmart,"[7.353933294634847, -2.262114600917912, -11.006483445657437]"
127,127,2019-01-03 23:57:02+00:00,usatodaymoney lyft and is problem pickups stores happened me last night pickup walmart am. customer overflowing cart. wasted mins them loading unloading. no tip. complete waste my time.,"[56.55731382822963, 45.56979544709215, -0.21285671204968537]"
128,128,2019-01-03 23:56:59+00:00,"its bitch walmart putting shoes up, just asked help she said “i don’t work department” like bitch you don’t get help help","[50.138534223779594, 9.387781693135494, 13.219676187520918]"
129,129,2019-01-03 23:56:39+00:00,slapping bobby pins a dry weave ain’t statement sis i hate walmart man,"[27.457884705206478, 13.869170221080779, -12.83001221910368]"
130,130,2019-01-03 23:56:08+00:00,"sommguy sweettimes stash staceyw that’s i said blue chips. you see company’s track record paying their quarterly/monthly dividend see it’s going or down. coke, walmart, etc. decent plus reits great dividends aren’t typically volatile.","[69.72484924725983, 29.970481421327875, 1.3115759599301526]"
131,131,2019-01-03 23:56:07+00:00,"type ibuprofen recalled from walmart, cvs, family dollar, etc.","[30.018500850517068, 18.734746134406237, -10.31344701696704]"
132,132,2019-01-03 23:56:03+00:00,thanks walmart just bought yesterday,"[7.601674337542261, -4.780117618550378, -12.251186592174406]"
133,133,2019-01-03 23:55:53+00:00,moonlityuh actually found in walmart i soo shocked,"[18.235589036045827, 0.6507976913791462, -13.33786717993766]"
134,134,2019-01-03 23:55:45+00:00,dblack walmart .lb boxes like . idk else get em,"[28.43518421367283, 10.106780271970209, -10.902233176833555]"
135,135,2019-01-03 23:55:45+00:00,walmart continues to discriminate against veterans,"[20.597651208650095, 10.833016873639853, -10.883296566679544]"
136,136,2019-01-03 23:55:35+00:00,sarahnicoleb i got mine walmart top bottom hang clothes i believe was around wasn’t expensive don’t remember exact price cs i got mine long time ago.,"[34.26531243986971, 24.024390413118752, -9.614988962722109]"
137,137,2019-01-03 23:55:34+00:00,they’ve this a walmart my old crib scarborough since i i . lol,"[4.389425992886818, -2.3721509548379065, -10.770634005515213]"
138,138,2019-01-03 23:55:34+00:00,&gt;leave home am dad thinks im looking a job &gt;go walmart play wii sports the electronic section like fucking hours,"[47.94406435984079, 10.17035964995614, 1.928398060881804]"
139,139,2019-01-03 23:55:19+00:00,walmart i in superstore i spent i went dollar general store spent . i tired the lines open cashier i go the aldi and the dollar general. hire more cashier you making millions sales. millions,"[85.7725375206495, 64.57466267083062, -8.232532378491854]"
140,140,2019-01-03 23:55:00+00:00,walmart wants use ai track everything happening its stores. futurism retail,"[51.86863104683281, 22.62865287663284, -10.582471488758415]"
141,141,2019-01-03 23:54:32+00:00,designationsix kraftheinzco omahasteaks waltdisneyco duracell walmart smiledirectclub enterprise choicehotels mrpeanut oscarmayer gorving expedia trivago petsmart chewy adt fake news for real,"[29.12488962395017, 10.24570340329862, -11.567320336683693]"
142,142,2019-01-03 23:54:27+00:00,gcfmd annmarienavar walmart kewatson thank but sadly subscription only. given medicine a science do think some cardiologists say statins best prolong life days? they either work they t....,"[46.8762898778869, 49.898829380250945, -12.922605435497061]"
143,143,2019-01-03 23:54:22+00:00,la you know walmart the crenshaw mall had,"[8.2393490336969, 5.305281221141229, -10.665546781062254]"
144,144,2019-01-03 23:54:05+00:00,walmart making grandma drive through snow these wings,"[39.42238492040338, 19.502302781041827, -10.702322701704645]"
145,145,2019-01-03 23:53:58+00:00,walmart walmartinc is reason bag charge. also for reason walmartpay not go after accepting this.,"[26.301070929498312, 19.93450899373549, -10.222929835701834]"
146,146,2019-01-03 23:53:57+00:00,walmart stanley j jump starter peak amp led light usb v ports . reg . free store pickup available your area get free day shipping any eliglble orders . more,"[123.35429224279603, 72.63739938608687, -8.862360886748505]"
147,147,2019-01-03 23:53:47+00:00,walmart vs h&amp;m,"[9.812611294079739, 9.73217310915185, -11.321985783863425]"
148,148,2019-01-03 23:53:44+00:00,just saw white man run walmart it’s cold i guess aren’t immune,"[16.00657636080314, 8.472464941482258, -10.056729363490732]"
149,149,2019-01-03 23:53:10+00:00,when see friend walmart,"[6.787836349721585, -2.0981787336836324, -10.918830687457671]"
150,150,2019-01-03 23:52:59+00:00,i’m really pay . prime delivery some paper bowls to avoid going to walmart,"[49.42735222418646, 32.17103797643216, -9.813271734943214]"
151,151,2019-01-03 23:52:53+00:00,rokhanna walmart various fast casual restaurants famous this. ugh.,"[42.927918859590434, 34.514339510399566, -11.492336874264694]"
152,152,2019-01-03 23:52:51+00:00,boookpv you go walmart get better pre workout tbh,"[20.420850834292377, 17.194514699739877, -11.35264928681707]"
153,153,2019-01-04 23:59:16+00:00,walmart gift card giveaway,"[19.87275972650993, 19.80986547858869, -10.842457708673095]"
154,154,2019-01-04 23:58:57+00:00,walmart use oculus go headsets train employees vr cnet deeplearning iot bigdata cc motorcycletwitt,"[28.65895948583317, 9.710286472218613, -10.413331934636162]"
155,155,2019-01-04 23:58:48+00:00,maldonadourrea walmart,"[9.617431321505844, -0.5382604588126108, -11.4936837342963]"
156,156,2019-01-04 23:58:30+00:00,kdriley you get from target walmart you also buy off amazon you’re willing wait it,"[27.70255864066917, 15.803425799312834, -9.95148125769262]"
157,157,2019-01-04 23:58:09+00:00,taeskordei they rlly tyrna get shit of and know many ppl actually bought them ?? was cringy ugly walmart hoodies,"[23.424093431644085, 8.355128502364053, -9.757028308261042]"
158,158,2019-01-04 23:58:05+00:00,finally the ranch wings walmart,"[31.402200479480445, 18.617221435575743, -10.50059135007529]"
159,159,2019-01-04 23:58:00+00:00,hialeah walmart ain’t this,"[9.109172427483244, -0.2691368607699425, -11.470747144165077]"
160,160,2019-01-04 23:57:53+00:00,celamey i my girlfriend got box set christmas i told how much i love it. used watch lot a few years ago nice rewatch it again walmart the box set you looking it. it also includes the episodes started in happy days,"[29.676742328876504, 20.15749182034206, -11.522003118701363]"
161,161,2019-01-04 23:57:51+00:00,choicedjoyce thats they say starts as one before know your behind walmart selling discount nutter butter,"[36.82471250856094, 18.17901201444431, -10.299116766529608]"
162,162,2019-01-04 23:57:48+00:00,wagsocialcare my dr called script twice. finally gave and called into walmart...glenwood springs.,"[27.328771721418793, 26.100958560410575, -9.93844986992373]"
